filename,width,height,class,xmin,ymin,xmax,ymax
7d3abaa5790a8c.jpg,1281,355,whale,49,58,1250,309
7d3b48aed123dc.jpg,2538,1632,whale,0,513,1849,1175
7d3f626fb20978.jpg,3600,2384,whale,715,850,3104,1567
7d4126e5f2edc9.jpg,1290,277,whale,39,44,1290,258
7d43654620da6b.jpg,1390,602,whale,359,71,1194,421
7d441600dadbd7.jpg,2586,814,whale,56,51,2586,787
7d45bf3863b422.jpg,2374,491,whale,71,34,2374,415
7d462f0d9191f2.jpg,3599,2399,whale,1090,1068,2047,1398
7d462f5abdc4dc.jpg,714,347,whale,19,4,714,346
7d4a1a5f558b0d.jpg,2000,1312,whale,676,552,1198,712
7d4a269fef4f7f.jpg,2773,460,whale,79,1,2773,420
7d4cf2996af765.jpg,3456,2304,whale,1209,977,2006,1295
7d4e26ed2d576c.jpg,1764,602,whale,174,123,1616,474
7d4f7ad55266e2.jpg,754,153,whale,19,14,754,153
7d50fb46effc2a.jpg,2805,660,whale,124,112,2745,579
7d52215e41e91b.jpg,3456,2304,whale,931,817,1469,1143
7d526bcd65a5e9.jpg,3599,2399,whale,1604,1479,2274,1607
7d56c7a903b30b.jpg,3599,2399,whale,2040,1215,2705,1421
7d5bc4ea2678cd.jpg,1826,1240,whale,45,82,1826,1101
7d5cb5bf976e46.jpg,3504,2336,whale,9,659,2726,1810
7d5de64fed5d74.jpg,3599,1373,whale,0,215,3534,733
7d5e37a5c3d942.jpg,2243,989,whale,95,65,2243,958
7d5f66f1bc48ae.jpg,1520,1007,whale,543,426,896,493
7d606c55712af6.jpg,1332,888,whale,4,56,1206,855
7d654f766ceac6.jpg,3599,2399,whale,1055,941,1607,1200
7d65c84eb63c59.jpg,881,183,whale,64,30,848,170
7d665eac2ed3fd.jpg,1586,393,whale,45,69,1586,382
7d6828ff88cfe3.jpg,357,215,whale,4,29,337,195
7d697d47ba3525.jpg,869,216,whale,26,50,869,198
7d69dc0efedd5a.jpg,3317,1452,whale,3,286,3214,1202
7d6aca6d6631fa.jpg,3600,2400,whale,662,995,3016,1824
7d6d5043100baf.jpg,3504,2336,whale,1475,851,2190,1212
7d6f7f6aa250a2.jpg,232,286,whale,3,61,232,284
7d7071d687c60a.jpg,3599,2399,whale,1392,1107,2007,1286
7d747e21156e00.jpg,3600,989,whale,11,181,3512,858
7d7519c2ca1782.jpg,3599,2409,whale,1409,1024,2146,1269
7d7639f33d1db5.jpg,3456,2304,whale,1134,687,2222,1230
7d781f1a284329.jpg,761,234,whale,35,62,711,194
7d783327d658ac.jpg,474,117,whale,10,28,428,115
7d78dea3e5f503.jpg,1297,464,whale,122,100,1116,318
7d79d1168d6fe1.jpg,924,228,whale,28,40,862,197
7d7f04a166fbc3.jpg,3456,2304,whale,985,886,1822,1121
7d8001197903a5.jpg,3599,1263,whale,228,266,3511,981
7d832a2213bd01.jpg,1252,919,whale,42,72,1232,883
7d834406fc07ae.jpg,3504,2336,whale,1116,655,2207,1168
7d842d5f321973.jpg,354,379,whale,3,33,342,332
7d866e3f9c2e45.jpg,617,135,whale,17,27,571,117
7d8723d7d34ba3.jpg,2000,1312,whale,646,590,1359,746
7d89ba37c11676.jpg,2897,1931,whale,318,1004,2105,1504
7d8ba81303347d.jpg,1454,504,whale,0,24,1400,492
7d8e44eaf7a047.jpg,3600,2400,whale,111,1022,2519,1736
7d8eeaf231a4a9.jpg,1013,322,whale,6,53,992,298
7d8fc752ba9a4c.jpg,3599,2024,whale,1640,830,2430,932
7d916ed229ce38.jpg,527,102,whale,0,29,509,97
7d91fa8618702b.jpg,1432,361,whale,90,63,1223,329
7d93d07fe241d4.jpg,3600,2400,whale,1426,862,2957,1493
7d93de1b4f24d0.jpg,1376,1225,whale,60,85,1356,1130
7d94953d501463.jpg,3600,2400,whale,2,432,730,1008
7d980b8209f93f.jpg,1278,370,whale,88,70,1181,306
7d985a970ad471.jpg,377,397,whale,8,0,369,311
7d99e3ab77d87e.jpg,3504,2336,whale,0,872,1749,1808
7d9a873450a288.jpg,3504,2336,whale,154,445,3056,1907
7d9b3735e73dda.jpg,3600,1066,whale,128,75,3600,617
7d9b76c71947e8.jpg,3600,1301,whale,0,28,3480,1178
7da0b4300cd7cd.jpg,631,174,whale,6,23,620,156
7da10c76bc3590.jpg,3600,2400,whale,1585,1335,2689,1687
7da17281f8b8af.jpg,3504,2336,whale,0,645,2017,1603
7da52ddcfe22ee.jpg,2726,591,whale,5,10,2665,517
7da6392443b4e4.jpg,3504,2336,whale,1098,670,2246,1224
7da64a20eb1c17.jpg,868,779,whale,53,121,851,762
7da67707e50155.jpg,2471,526,whale,78,22,2471,493
7da6ccd895eff8.jpg,1175,1261,whale,24,272,1113,1256
7da75a0fada16f.jpg,3456,2304,whale,899,724,1536,1074
7da84100369d80.jpg,162,65,whale,1,5,157,62
7da90532598efa.jpg,3456,2304,whale,72,544,2099,1246
7da958ee7f7d3c.jpg,3456,2304,whale,2553,1264,3456,2171
7daa991881e70e.jpg,1298,494,whale,57,87,1294,430
7dab57742a3e0e.jpg,2367,1578,whale,0,0,2367,1578
7dac60883b7d3b.jpg,936,416,whale,0,64,909,378
7dae61ab100dd6.jpg,1148,264,whale,54,40,1128,255
7dafa91dbbf19f.jpg,3599,2399,whale,10,865,2942,1534
7db11739187008.jpg,3511,2359,whale,666,1067,3065,1460
7db139e2823724.jpg,3257,992,whale,0,54,3162,965
7db26a4eb1cbc6.jpg,1436,172,whale,0,1,1404,168
7db3329f82c4a2.jpg,1991,435,whale,0,29,1950,414
7db5022214cbeb.jpg,1675,537,whale,9,122,1619,507
7db591308ed729.jpg,3600,2391,whale,1549,1134,2245,1408
7db666e766927c.jpg,3456,2304,whale,813,671,2754,1322
7db68ca5f14ac0.jpg,1424,680,whale,52,155,1321,592
7db7fc5c9bd589.jpg,2798,532,whale,1,9,2741,492
7db87d8ccd3d4d.jpg,3456,2304,whale,1482,974,2038,1271
7db87f67e61a47.jpg,3599,2404,whale,1183,1018,2174,1212
7db8aab4879e86.jpg,3600,1061,whale,122,102,3600,1031
7db8d6e3864aa7.jpg,3456,2304,whale,16,570,2072,1279
7db919cae69cb6.jpg,3008,2000,whale,1171,985,1805,1242
7dbac16d75d842.jpg,3600,2391,whale,1462,1183,1818,1275
7dbb7210b163ae.jpg,1018,685,whale,472,282,692,478
7dc070861df0dc.jpg,1174,276,whale,39,73,1174,256
7dc237babe0a69.jpg,330,317,whale,5,86,316,292
7dc46ca55e9b84.jpg,3599,2404,whale,1264,947,2965,1264
7dc478018ab3c6.jpg,1026,671,whale,300,222,964,530
7dc70484da94a3.jpg,2000,1312,whale,607,579,1439,704
7dc7e0e6849d50.jpg,444,413,whale,10,34,421,389
7dca2e10ee6e52.jpg,1936,1296,whale,0,16,1872,1216
7dca50660666a7.jpg,198,215,whale,11,54,196,215
7dcba63b0b8448.jpg,2261,1545,whale,0,393,2142,1109
7dcbc77c707765.jpg,1617,327,whale,45,75,1617,297
7dce5c7c64d111.jpg,3599,2399,whale,317,1567,2650,1941
7dce625578d369.jpg,2240,1488,whale,790,625,1560,743
7dd24d0ccf8247.jpg,3456,2304,whale,1374,811,2032,1338
7dd2b4d1385d47.jpg,3599,2399,whale,995,1105,2365,1353
7dd3be9b18d590.jpg,3456,2304,whale,419,958,1878,1419
7dd41a72cd16b6.jpg,2249,900,whale,1,18,2163,864
7dd695cc9eca4f.jpg,3232,607,whale,0,15,3156,568
7dd6fd2ec29d71.jpg,3456,2304,whale,1565,880,2064,1220
7dd706595749cf.jpg,2000,1312,whale,912,499,1820,722
7dd7236ff7a859.jpg,3599,2399,whale,409,886,2720,1271
7dd76c5ae8b079.jpg,3599,2399,whale,0,948,1698,1772
7dd8e17389d1bd.jpg,2327,3011,whale,189,392,2266,2338
7dd92ba4cad1a0.jpg,800,533,whale,142,211,456,334
7dd9eb1f839170.jpg,3599,2399,whale,1258,908,2538,1238
7dda43b38c1d81.jpg,466,477,whale,12,101,442,476
7dda73203edeb3.jpg,3600,2400,whale,1089,618,2844,1140
7ddb2df0e5169f.jpg,718,217,whale,0,50,653,172
7ddb2ea7bc42a3.jpg,3504,2336,whale,1,88,3405,2088
7ddcdd82180045.jpg,3456,2304,whale,645,650,2513,1433
7ddcef06b5bbbd.jpg,3504,2336,whale,755,826,2132,1263
7dddcac3a16e38.jpg,3504,2336,whale,0,37,3360,2227
7dde1331484d27.jpg,3599,2399,whale,1608,1141,2817,1531
7ddfa853fcf7f3.jpg,3504,2336,whale,1211,690,3261,1566
7de183b40655f4.jpg,509,547,whale,20,3,506,422
7de6edc85c7f92.jpg,3599,1876,whale,122,50,3595,1843
7de7f9d4344ae1.jpg,293,306,whale,11,52,282,299
7de8a91a775d09.jpg,1000,667,whale,111,264,947,427
7de96ce0e950a7.jpg,2240,1488,whale,690,499,1875,844
7de9cc56573890.jpg,2784,1848,whale,1026,537,2776,843
7deca17ccaf9bc.jpg,3599,2399,whale,0,753,2970,1774
7dee5e3713600d.jpg,2240,1488,whale,531,807,1584,1016
7deef12ef210b4.jpg,1381,927,whale,9,281,1071,758
7defd6d47c16e6.jpg,3600,2400,whale,1036,783,1755,1301
7deff6d779f563.jpg,472,436,whale,43,40,472,408
7df03d43e67f33.jpg,1538,325,whale,50,47,1472,286
7df332eb1f518f.jpg,2425,823,whale,0,63,2330,730
7df355ef0b03a6.jpg,1336,255,whale,36,25,1336,238
7df3f7ccffca87.jpg,3600,1881,whale,10,285,3417,1645
7df41ebc191a63.jpg,1442,761,whale,75,72,1310,547
7df488d24485af.jpg,3456,2304,whale,1532,721,2160,1241
7df9dca59c66fc.jpg,3456,2304,whale,864,593,2474,1441
7dfce688ff344b.jpg,3456,2304,whale,916,828,2197,1388
7dfdfe5e6bb861.jpg,3599,2399,whale,293,1000,3409,1606
7dff5ae41a28b9.jpg,3008,2000,whale,550,752,2694,1051
7e028f5242a7d5.jpg,3456,2304,whale,972,830,2128,1312
7e0309103a02f1.jpg,3504,2336,whale,867,869,2050,1165
7e03a5e70d7b11.jpg,302,282,whale,15,9,296,244
7e03e12cebc652.jpg,692,183,whale,29,36,681,173
7e04a4e8680ca3.jpg,3600,2391,whale,1480,560,2612,869
7e065353f183f1.jpg,2738,1825,whale,161,683,2380,1162
7e07fdda1c798a.jpg,591,650,whale,10,94,569,613
7e0900a3f08b44.jpg,1250,832,whale,168,261,1229,580
7e095281bc276b.jpg,3600,2400,whale,1659,1558,3090,2024
7e0ac7f2c08095.jpg,1304,998,whale,43,132,1289,956
7e0b3fdbef085a.jpg,2230,378,whale,61,8,2230,368
7e0b43ca8ae397.jpg,1044,988,whale,108,111,1026,933
7e0cc92671f860.jpg,3504,2336,whale,1364,448,2832,1075
7e106bdd60a934.jpg,2848,1899,whale,222,1286,2567,1662
7e134ba76bdc55.jpg,3456,2304,whale,728,533,2700,1439
7e137eae909f7a.jpg,925,250,whale,29,42,921,246
7e13b6fda988a3.jpg,3599,2399,whale,2132,1424,2796,1611
7e151345adc4b7.jpg,3599,2409,whale,963,1098,1938,1434
7e15361fcb9030.jpg,3600,2400,whale,536,914,1124,1062
7e1604429328f5.jpg,3600,2400,whale,0,404,3456,1559
7e164d4a0fa0f2.jpg,3456,2304,whale,1314,923,2511,1362
7e167d72fc35aa.jpg,2304,1536,whale,539,784,1455,1094
7e16ea0fdb0b49.jpg,652,799,whale,40,202,649,799
7e18713c1cea75.jpg,3600,2404,whale,179,142,3568,2069
7e1a075cf21697.jpg,783,258,whale,21,25,783,231
7e1b08b14399dc.jpg,2142,1065,whale,68,349,2142,620
7e1b341c2f17bb.jpg,1749,417,whale,47,41,1749,405
7e1e46f5b67538.jpg,652,157,whale,17,12,652,142
7e20e52885cb65.jpg,1850,367,whale,46,104,1771,272
7e2386c96177eb.jpg,596,141,whale,3,14,577,132
7e2484d2d3cb44.jpg,2193,677,whale,2,79,2144,545
7e2857f1de8b08.jpg,1133,237,whale,23,20,1087,170
7e29236019bd73.jpg,3504,2336,whale,702,1118,2039,1366
7e294e8635b961.jpg,3456,2304,whale,116,466,2558,1472
7e2a9de75fcee6.jpg,1678,1119,whale,96,342,1408,644
7e2abdbfacf716.jpg,3599,2399,whale,2374,1638,3186,1978
7e2ac3a41b7302.jpg,3599,2399,whale,1406,1096,1975,1252
7e2ca47ec8af78.jpg,3600,770,whale,92,63,3600,766
7e2ecf570c9398.jpg,3504,2336,whale,1378,778,2378,1233
7e2fa194928b7a.jpg,1844,918,whale,44,23,1844,897
7e3072210984cc.jpg,3456,2304,whale,910,495,3456,1320
7e3080590f0954.jpg,3599,2399,whale,1116,901,1727,1134
7e309ba630f77c.jpg,697,543,whale,2,187,683,542
7e31845fd8a4b7.jpg,1280,1562,whale,14,406,1280,1562
7e32d86677ffc1.jpg,2541,1464,whale,5,123,2462,1125
7e35180c735254.jpg,2738,1825,whale,910,819,1258,993
7e35855f623654.jpg,1031,642,whale,34,161,1028,631
7e35b81f588a33.jpg,2000,373,whale,147,9,2000,356
7e35e591692b2b.jpg,3600,2391,whale,48,1007,2173,1246
7e36782e6a122b.jpg,1747,363,whale,60,52,1747,358
7e3939ba296b83.jpg,2137,485,whale,10,125,2083,398
7e3a28011f8391.jpg,3504,2336,whale,38,5,2832,1262
7e3a53a34dfbab.jpg,1542,348,whale,49,43,1542,324
7e3b4024f9a671.jpg,1355,462,whale,56,67,1355,450
7e3b6e1b141a86.jpg,1611,1079,whale,50,127,1611,882
7e3d6482379043.jpg,3497,1127,whale,187,0,3497,1122
7e3df6ade4b490.jpg,535,430,whale,22,62,527,421
7e407de154139f.jpg,2202,622,whale,30,141,2019,508
7e42232f81cb72.jpg,3599,2399,whale,374,274,3583,2187
7e42d43191c28e.jpg,3599,1259,whale,0,58,3497,1167
7e433cecd9c2c0.jpg,2632,931,whale,53,11,2632,900
7e4428cd023919.jpg,3504,2336,whale,1116,1002,1933,1358
7e445fcffee737.jpg,1710,297,whale,51,15,1710,244
7e4463305cc15b.jpg,3600,2391,whale,818,890,1927,1092
7e4473d9fdc420.jpg,2435,328,whale,73,0,2435,328
7e44c45fea7cdc.jpg,439,360,whale,10,32,413,355
7e4509b923e55a.jpg,3000,1500,whale,0,48,2941,1478
7e491b8a0df0a9.jpg,633,334,whale,0,54,612,330
7e4a00ba1527da.jpg,640,125,whale,23,21,629,116
7e4a868cba3129.jpg,2569,944,whale,68,19,2569,889
7e4ab50e6c43aa.jpg,749,585,whale,21,5,705,575
7e4bcd7bd755e9.jpg,3599,2399,whale,1276,743,2815,1211
7e4d64a22717bf.jpg,2240,1488,whale,457,579,1770,853
7e4ddf717ccc36.jpg,3599,2399,whale,778,397,3578,1710
7e4f7230a02c36.jpg,3504,2336,whale,108,948,2631,1586
7e4fa2f33ca393.jpg,3219,855,whale,95,39,3219,836
7e50c1455daa0c.jpg,3000,583,whale,92,19,3000,524
7e5142051cc0f4.jpg,3456,2304,whale,1398,821,2177,1253
7e5245a20ffc4e.jpg,501,395,whale,49,64,501,380
7e52e3a9e0495e.jpg,2096,684,whale,89,116,2096,553
7e5329381a55f9.jpg,3504,2336,whale,1202,597,2649,1443
7e585ee2325866.jpg,3504,2336,whale,162,809,3045,1396
7e5b38dcbf3e76.jpg,3316,2211,whale,1538,658,2464,1553
7e5ce683b17dc0.jpg,2636,951,whale,96,35,2621,890
7e5e24a081056c.jpg,3600,1293,whale,140,143,3600,602
7e5f2e881107b6.jpg,3599,2399,whale,1761,935,3019,1568
7e5f42b34225e8.jpg,639,615,whale,61,117,637,614
7e60649bd14e6f.jpg,3600,1200,whale,27,376,3477,967
7e60a4c480b81a.jpg,3600,1495,whale,0,37,3477,1454
7e645690c1cad5.jpg,3599,2399,whale,1188,1165,1810,1311
7e652de41ae795.jpg,3600,1034,whale,3,77,3516,897
7e6534b3f76c1c.jpg,1141,499,whale,39,12,1141,485
7e65d8b0b3cbb3.jpg,3600,2391,whale,539,992,1014,1124
7e6749f2127da4.jpg,906,754,whale,46,56,892,702
7e67d8b3e7901b.jpg,3504,2336,whale,1102,0,2250,1589
7e6bf604c5823a.jpg,780,224,whale,19,35,780,172
7e6cf96b25370d.jpg,3367,2245,whale,8,916,3267,1495
7e6ef4ac2c9283.jpg,3599,2399,whale,630,385,2611,1388
7e6fa1c45332e2.jpg,3504,2336,whale,1641,868,2267,1234
7e700cf0aa70e6.jpg,460,475,whale,8,54,452,434
7e75d39d1a79ab.jpg,629,573,whale,72,95,580,494
7e7a469ea3b0d4.jpg,472,125,whale,2,17,462,113
7e7ab0969c23d7.jpg,1846,1305,whale,177,97,1602,1087
7e7c5a3addd8ed.jpg,1851,481,whale,20,75,1800,421
7e7f4fd712101f.jpg,2048,668,whale,64,55,2048,540
7e7fe093ee5c7a.jpg,791,875,whale,8,53,777,735
7e8107629d31ba.jpg,358,230,whale,10,29,355,220
7e8213a0fdd04f.jpg,3165,997,whale,121,55,3112,943
7e8582ddfb9b35.jpg,3504,2336,whale,1323,916,1800,1283
7e860e91d8a9a5.jpg,1572,477,whale,141,157,1460,370
7e879ec9df1b33.jpg,2050,1185,whale,56,45,2050,1151
7e8849e3ff8fa3.jpg,3599,2399,whale,1009,668,2508,1226
7e897baa5599be.jpg,3600,1068,whale,40,225,3503,908
7e8a73bae6c090.jpg,1081,890,whale,56,95,1056,855
7e8a74318f0250.jpg,3600,2399,whale,1531,1516,2087,1708
7e8ac11afe31c0.jpg,3599,2399,whale,446,856,3342,1539
7e8cd67bb639fd.jpg,588,422,whale,21,35,582,418
7e8f3b607b843e.jpg,3599,1056,whale,0,79,3483,904
7e90846d45a179.jpg,2807,539,whale,103,23,2807,490
7e92e0462c9d25.jpg,3504,2336,whale,1163,1194,2154,1438
7e9397ecac84cb.jpg,3456,2304,whale,0,257,3355,1975
7e94fbdae0dacb.jpg,3456,2304,whale,46,454,2930,2073
7e952d2975410e.jpg,2784,1848,whale,680,747,2762,1184
7e97a82e751788.jpg,699,137,whale,0,0,684,131
7e993b014c7fe4.jpg,3599,2399,whale,2543,1526,3017,1605
7e99f3abe99a40.jpg,1651,376,whale,64,34,1625,342
7e9da1796e082f.jpg,3504,2336,whale,869,875,2813,1624
7e9db2a6df34bd.jpg,3456,2304,whale,979,602,2074,978
7e9dd263d3fdc1.jpg,1792,1254,whale,170,129,1792,1135
7e9dfb37d1e4a3.jpg,3599,2399,whale,946,1279,2186,1410
7e9ef84c673bba.jpg,3599,2399,whale,86,585,3436,1098
7e9f543e646e99.jpg,3456,2304,whale,1374,488,2123,1236
7ea0f163c21be0.jpg,1812,1062,whale,19,261,1762,1053
7ea3c215b19a3b.jpg,3600,2391,whale,1362,998,1981,1161
7ea3e6e4656f79.jpg,1787,923,whale,2,13,1723,919
7ea444c7562144.jpg,3600,2391,whale,1478,978,2273,1322
7ea5c30153c5dd.jpg,3600,2400,whale,70,661,3600,1634
7ea680f131134f.jpg,3600,1355,whale,25,224,3461,902
7ea829f6a79e0b.jpg,2356,1512,whale,997,489,2356,1386
7ea974526b5088.jpg,681,738,whale,13,196,652,738
7ea9cf41d7698a.jpg,3504,2336,whale,1466,909,1921,1287
7eabcb0330e037.jpg,3456,2304,whale,891,985,2146,1623
7eae38f458c484.jpg,2601,1578,whale,269,265,2560,1433
7eae854e78d659.jpg,2527,1625,whale,210,492,2110,991
7eb0f534cbd86b.jpg,2531,449,whale,78,40,2531,424
7eb2fe9a87df7e.jpg,3599,1416,whale,56,124,3511,912
7eb3d67a469c24.jpg,1119,178,whale,24,10,1119,164
7eb4e5d4b38e22.jpg,3504,2336,whale,881,488,2602,1253
7eb723908298f9.jpg,1734,1189,whale,136,161,1734,1052
7eb7a17b7a3452.jpg,3600,2391,whale,1044,1185,2317,1586
7ebaee85b9cf98.jpg,1592,1295,whale,61,153,1576,1249
7ebb31f98eecb3.jpg,3599,2399,whale,1001,965,3588,1410
7ebdb0a27f9fa2.jpg,1816,1212,whale,395,478,1225,717
7ebf315b87b39b.jpg,397,121,whale,18,36,373,100
7ebf92c36ab55e.jpg,3599,2399,whale,1386,932,2070,1140
7ec146d1a3ed87.jpg,2622,874,whale,102,139,2622,623
7ec21812d3a37d.jpg,3599,523,whale,0,0,3539,463
7ec2d88484f1e3.jpg,3504,2336,whale,754,937,2234,1591
7ec369a7caa979.jpg,3528,2341,whale,1013,1170,2601,1508
7ec44c20220c20.jpg,198,201,whale,11,35,193,196
7ec49ed5b53389.jpg,1536,877,whale,0,84,1496,607
7ec4c0727b8265.jpg,3456,2304,whale,1191,437,3456,1490
7ec505a6a24d3f.jpg,1024,768,whale,170,245,614,482
7ec6c9ce2b7d23.jpg,1832,636,whale,50,11,1832,592
7ec769685cd58f.jpg,3600,436,whale,0,6,3533,424
7ec7cd0b1fc2d8.jpg,1128,526,whale,96,45,1084,514
7ec8d4e7aac732.jpg,3504,2336,whale,1273,510,2628,1232
7ec9fb50f01ae7.jpg,1670,531,whale,40,0,1649,527
7ecc959dba6930.jpg,3329,2128,whale,1235,1551,2337,1745
7ecd86dc81459f.jpg,3600,1437,whale,0,471,3528,855
7ecf99dd79b3f6.jpg,3599,2399,whale,1093,1117,2241,1646
7ed1d1ddb0c4e4.jpg,3600,2391,whale,1645,1069,2162,1375
7ed4cc3e54ef89.jpg,3600,2400,whale,412,795,3322,1334
7ed8b438f59043.jpg,2882,792,whale,128,116,2847,647
7ed9e3451118f5.jpg,2707,1809,whale,140,178,2651,1411
7edaedde5bce3c.jpg,680,203,whale,0,37,656,165
7edbd96cac190f.jpg,2588,550,whale,71,64,2588,510
7edd521e03b2f2.jpg,3599,2399,whale,1063,1576,1868,1769
7edda9d57a648f.jpg,3600,2401,whale,1825,201,3066,472
7edea5c2f40614.jpg,3504,2336,whale,1723,1030,2606,1607
7edf221f06c980.jpg,813,947,whale,17,195,813,947
7edf5b55b7103d.jpg,1774,510,whale,16,68,1720,473
7edf8cbefc9a69.jpg,3599,2699,whale,0,878,3474,1266
7ee1f4fd67c071.jpg,2263,1122,whale,244,82,1788,1054
7ee487284d52d8.jpg,2240,1488,whale,229,647,1969,959
7ee5cfb61ef9b9.jpg,848,809,whale,39,65,837,739
7ee7189031afcf.jpg,1008,665,whale,42,34,992,645
7ee7f190644eab.jpg,1994,537,whale,52,38,1994,530
7ee9f223563c29.jpg,1098,715,whale,171,285,834,404
7eea71a76e5d65.jpg,1741,557,whale,56,98,1639,536
7eeace66ef28d4.jpg,451,416,whale,11,40,422,387
7eeb1b25de9b62.jpg,510,466,whale,27,31,497,416
7eeb4ca32306de.jpg,931,903,whale,12,56,890,757
7eebe7c715227f.jpg,1102,278,whale,0,60,1072,231
7eee18c631ffbc.jpg,3504,2336,whale,186,517,3460,1731
7eee71268fda68.jpg,610,191,whale,22,43,609,174
7eeef79e780ec4.jpg,1986,1374,whale,352,372,1662,1308
7ef0027200bf50.jpg,3599,2399,whale,1901,852,2910,1088
7ef0923c7d3f9c.jpg,3600,488,whale,0,0,3526,470
7ef446258fd8cd.jpg,1616,648,whale,269,165,1378,497
7ef4a41d7a96ff.jpg,3504,2336,whale,741,159,3504,2225
7ef651f9bf7f34.jpg,307,216,whale,14,27,304,208
7ef69637f21888.jpg,3600,2400,whale,24,917,2341,1617
7ef80b41e2b2d9.jpg,3599,2399,whale,1201,994,2249,1222
7efc81879adb88.jpg,3258,2175,whale,23,128,3163,2098
7f0104f94964d0.jpg,3456,2304,whale,969,365,3439,1580
7f0176c92d19c5.jpg,3599,2399,whale,491,613,2467,1199
7f0368e9397fd2.jpg,1278,290,whale,42,39,1278,270
7f0479aedb3167.jpg,3599,2399,whale,1336,736,2256,941
7f048fd51b04d0.jpg,1042,693,whale,67,260,876,590
7f05e492fe0ea1.jpg,3600,2400,whale,1254,976,1958,1178
7f06eca2e649ca.jpg,3456,2304,whale,0,354,1944,1215
7f0914f6306f4f.jpg,760,724,whale,9,95,725,670
7f099d13fba48e.jpg,1154,627,whale,0,38,1117,606
7f0b005e3cd92c.jpg,3600,1413,whale,0,62,3495,815
7f0ce0f59ff7b6.jpg,3600,1573,whale,0,32,3495,1461
7f0fed0d8c503b.jpg,1040,478,whale,6,49,1013,451
7f143d7046b0c1.jpg,3600,2391,whale,1349,1145,1799,1319
7f1674f0cbe4bf.jpg,3504,2336,whale,25,435,2536,2225
7f18985cf7f1c5.jpg,325,360,whale,8,41,319,326
7f18a06c81b5a7.jpg,518,129,whale,28,31,506,110
7f18afbf44c67b.jpg,3456,2304,whale,609,492,2141,1555
7f1aca47dbb859.jpg,1281,343,whale,11,6,1236,343
7f1c6331da41c5.jpg,3456,2304,whale,1218,784,1883,1235
7f1ce5690d5ec3.jpg,3600,2400,whale,1656,1138,1969,1264
7f1d06bb23b672.jpg,379,461,whale,3,8,379,379
7f1dbb73130e76.jpg,3599,2044,whale,89,151,3599,2020
7f1f04c05579de.jpg,860,602,whale,1,112,836,582
7f1f45b957ece9.jpg,2000,1312,whale,448,542,1462,754
7f1fc8a228e75c.jpg,3504,2336,whale,1119,498,2960,1174
7f21939a1a52b1.jpg,3504,2336,whale,1063,1023,2214,1481
7f260eb365f00a.jpg,2000,1312,whale,467,539,1369,741
7f28e077c270fb.jpg,1837,1285,whale,58,142,1829,1242
7f2aac55b2c16a.jpg,3599,2399,whale,905,911,2508,1551
7f2bbe43ac915b.jpg,1177,677,whale,3,19,1151,652
7f2be72eeaeb81.jpg,3599,2409,whale,837,1162,1799,1350
7f2c22bdb5a8e2.jpg,3599,2399,whale,1293,671,2576,874
7f2d259f2cbaec.jpg,2882,509,whale,151,61,2882,474
7f2d9048f11c64.jpg,3499,605,whale,133,66,3499,497
7f30efc9e4a0d3.jpg,564,557,whale,10,50,535,488
7f31b81ef6cbf3.jpg,3599,2399,whale,1366,1250,2506,1663
7f3263f29361c9.jpg,1019,564,whale,8,22,965,535
7f32a8a3e3209b.jpg,3600,2391,whale,355,818,2848,1632
7f33984d8528bd.jpg,3456,2304,whale,1441,806,2670,1309
7f3458f2c853fb.jpg,3456,2304,whale,775,680,2305,1382
7f348dbc4d1067.jpg,3599,2399,whale,1100,1076,2365,1472
7f3497095ec086.jpg,3599,2399,whale,623,276,3504,1419
7f34a6af5840fd.jpg,3504,2336,whale,1205,960,2327,1508
7f353c92ecdb05.jpg,3599,2399,whale,117,476,3585,1350
7f35fa1fe052ce.jpg,1717,1035,whale,546,506,1115,632
7f3777d982df09.jpg,1803,482,whale,5,81,1755,398
7f37b2753dc56e.jpg,1887,1267,whale,0,39,1818,1250
7f38648d662462.jpg,3072,1320,whale,44,147,3072,1128
7f38655236d205.jpg,1640,408,whale,6,80,1591,366
7f39803248485e.jpg,3599,2399,whale,1525,512,2030,649
7f3b86f037bce4.jpg,3600,2400,whale,291,376,3600,2014
7f3ba0f4751fa9.jpg,523,488,whale,27,76,519,462
7f3cfc61648475.jpg,3456,2304,whale,857,378,2322,941
7f3d173e0606b9.jpg,3600,2399,whale,0,544,3503,1676
7f3ddf4d0fdca6.jpg,1416,1272,whale,78,109,1392,1240
7f3de43bd7276d.jpg,1484,1301,whale,1,122,1338,1259
7f3f49d2e97506.jpg,3504,2336,whale,1339,625,3480,1372
7f40207ef63a5a.jpg,3600,2400,whale,462,576,3563,1385
7f411e1fe6a082.jpg,985,657,whale,151,361,746,586
7f417d11c6b084.jpg,1620,1080,whale,542,669,1186,886
7f442eb5a6e806.jpg,3599,1402,whale,0,143,3476,682
7f451f698ef814.jpg,1361,333,whale,49,104,1361,313
7f452924db3a1b.jpg,3504,2336,whale,1435,858,3480,1541
7f45e3bb02167f.jpg,3600,2400,whale,1271,1046,2762,1283
7f485198c3acd0.jpg,3599,2409,whale,1700,1369,1849,1480
7f492d1de1ed9d.jpg,2318,709,whale,3,130,2137,540
7f4966197f3043.jpg,3600,2391,whale,712,669,2668,1224
